timestamp,open,high,low,close,volume
1750118400,82.71,85.21,82.49,84.22,124105.962
1750204800,84.23,85.68,83.34,85.08,255130.458
1750291200,85.08,86.05,84.21,85.11,289102.7
1750377600,85.11,85.98,80.96,82.91,352058.908
1750464000,82.92,84.12,78.6,80.23,311569.49
1750550400,80.23,82.04,76.17,80.21,485528.54
1750636800,80.21,85.42,79.47,84.91,371464.044
1750723200,84.91,85.38,83.81,84.84,264062.339
1750809600,84.84,85.47,83.9,84.67,305392.709
1750896000,84.68,85.95,83.78,84.27,278766.39
1750982400,84.27,85.65,83.17,84.83,240855.095
1751068800,84.83,87.37,84.53,86.31,211612.911
1751155200,86.3,88.49,85.85,87.96,184230.651
1751241600,87.96,88.36,84.75,86.0,279933.722
1751328000,85.99,86.84,82.39,83.22,297602.279
1751414400,83.21,88.66,82.97,87.32,435180.52999999997
1751500800,87.32,92.29,86.89,89.08,685108.99
1751587200,89.08,89.33,85.65,86.84,381029.019
1751673600,86.84,87.82,85.82,87.55,164680.995
1751760000,87.55,88.52,86.47,87.35,204172.737
1751846400,87.35,88.28,85.16,86.05,293614.071
1751932800,86.05,88.0,85.52,87.75,233151.15899999999
1752019200,87.76,91.41,87.12,90.61,504075.951
1752105600,90.61,95.3,90.11,94.85,481170.134
1752192000,94.86,98.32,92.67,94.26,757779.391
1752278400,94.24,95.45,90.75,92.77,368315.491
1752364800,92.77,96.88,92.51,94.62,315620.972
1752451200,94.63,97.99,94.14,95.64,503815.871
1752537600,95.63,96.73,91.2,96.35,556039.853
1752624000,96.36,99.96,95.1,97.47,615319.406
1752710400,97.47,103.59,95.32,101.6,915931.99
1752796800,101.6,112.39,100.04,101.73,1836839.668
1752883200,101.72,114.18,99.66,113.16,1328811.952
1752969600,113.16,121.47,110.57,116.59,1699964.862
1753056000,116.59,122.0,114.56,115.43,1050258.95
1753142400,115.42,119.86,112.59,119.65,1066653.894
1753228800,119.66,122.29,108.89,112.05,1118428.874
1753315200,112.06,115.43,106.58,112.26,736983.942
1753401600,112.27,116.38,108.18,113.78,776174.654
1753488000,113.79,115.47,112.01,113.91,299137.841
1753574400,113.92,115.6,112.41,114.78,344001.336
1753660800,114.79,116.41,108.28,109.02,539974.448
1753747200,109.03,110.77,106.74,108.52,459505.77
1753833600,108.52,111.39,105.2,110.5,541987.443
1753920000,110.5,111.86,105.74,106.09,490160.731
1754006400,106.09,108.4,103.16,106.59,919215.998
1754092800,106.6,110.5,104.06,106.09,750430.477
1754179200,106.1,111.45,104.14,110.39,425970.144
1754265600,110.39,121.47,110.12,121.22,1062658.038
1754352000,121.22,129.16,119.54,120.27,1559475.757
1754438400,120.27,121.13,115.19,119.22,699317.943
1754524800,119.22,123.1,117.37,122.89,901648.011
1754611200,122.9,126.42,119.32,123.78,800267.488
1754697600,123.78,126.35,120.15,120.18,629896.316
1754784000,120.17,126.14,118.25,123.75,716426.142
1754870400,123.75,128.15,119.56,120.05,1078503.78
1754956800,120.06,131.99,118.36,130.46,1167337.439
1755043200,130.46,134.19,128.58,130.91,875809.398
1755129600,130.91,133.99,119.26,121.29,1141237.763
1755216000,121.28,123.27,116.55,119.14,687554.645
1755302400,119.13,121.09,117.14,121.05,330832.186
1755388800,121.04,123.2,119.76,120.71,463182.445
1755475200,120.72,120.93,115.29,117.77,525494.896
1755561600,117.77,119.07,112.11,112.67,498809.023
1755648000,112.67,117.12,112.06,116.06,459688.664
1755734400,116.06,117.3,113.45,114.76,256459.812
1755820800,114.76,123.66,112.51,122.96,648084.544
1755907200,122.95,123.37,119.76,121.45,331041.514
1755993600,121.45,124.77,117.1,118.19,474558.257
1756080000,118.18,118.66,106.7,109.13,888113.679
1756166400,109.13,114.79,108.79,113.48,455845.699
1756252800,113.48,116.27,111.95,112.18,411671.884
1756339200,112.17,114.62,111.32,113.64,278994.611
1756425600,113.64,113.87,108.63,109.91,479891.22
1756512000,109.91,111.27,108.3,110.84,227194.068
1756598400,110.83,111.91,108.76,108.89,214891.815
1756684800,108.87,111.35,106.38,108.73,382018.24199999997
1756771200,108.73,113.0,108.58,111.76,424271.215
1756857600,111.76,113.31,110.79,112.98,272764.627
1756944000,112.98,113.5,109.5,111.05,223187.595
1757030400,111.05,115.12,111.01,112.05,371663.277
1757116800,112.05,112.53,111.23,112.13,132989.484
1757203200,112.14,115.41,112.14,114.9,225688.946
1757289600,114.9,115.55,111.9,112.75,501011.293
1757376000,112.76,114.69,110.8,111.92,482498.375
1757462400,111.93,118.73,111.52,117.66,541598.389
